,address,area,baths,beds,date,lat,link,long,popularity,price,price_per_bedroom,price_per_meter,property_type,size,geocode
193,"20 Oak Avenue, Classes Lake, Ovens, Co. Cork",Ovens,2.0,3.0,2021-08-03,51.88127654707539,https://www.daft.ie/for-sale/semi-detached-house-20-oak-avenue-classes-lake-ovens-co-cork/3245743,-8.658682937965343,4977,300000,100000.0,,Semi-D,,"51.88127654707539, -8.658682937965343"
194,"Fatima, Poulavone, Ballincollig, Co. Cork",Town Center,2.0,4.0,2021-08-03,51.8878563321983,https://www.daft.ie/for-sale/bungalow-fatima-poulavone-ballincollig-co-cork/2933649,-8.600737381727024,12011,365000,91250.0,3443.396226415094,Bungalow,106.0,"51.8878563321983, -8.600737381727024"
166,"22 Beech Road, Muskerry Estate, Ballincollg, Ballincollig, Co. Cork",Muskerry Estate,2.0,4.0,2021-08-03,51.885514844369936,https://www.daft.ie/for-sale/semi-detached-house-22-beech-road-muskerry-estate-ballincollg-ballincollig-co-cork/3439813,-8.596310161258103,1920,350000,87500.0,2692.3076923076924,Semi-D,130.0,"51.885514844369936, -8.596310161258103"
195,"Farran Ovens, Ballincollig, Co. Cork",Ovens,2.0,4.0,2021-08-03,51.88127654707539,https://www.daft.ie/for-sale/bungalow-farran-ovens-ballincollig-co-cork/1519052,-8.658682937965343,24283,325000,81250.0,1946.1077844311378,Bungalow,167.0,"51.88127654707539, -8.658682937965343"
109,"50 Old Court, Greenfields, Ballincollig, Co. Cork",Greenfield,3.0,3.0,2021-08-02,51.88072634468435,https://www.daft.ie/for-sale/semi-detached-house-50-old-court-greenfields-ballincollig-co-cork/3465112,-8.611355403381312,2262,350000,116666.66666666667,4022.9885057471265,Semi-D,87.0,"51.88072634468435, -8.611355403381312"
114,"104 Caisleán Grove, Ballincollig, Co. Cork",An Caislean,3.0,3.0,2021-08-02,51.88419579207018,https://www.daft.ie/for-sale/semi-detached-house-104-caisle-n-grove-ballincollig-co-cork/3447436,-8.604721941977742,2867,279000,93000.0,3134.8314606741574,Semi-D,89.0,"51.88419579207018, -8.604721941977742"
113,"36 Castlepark, Ballincollig, Co. Cork",Castlepark,2.0,3.0,2021-08-02,51.88653927567583,https://www.daft.ie/for-sale/terraced-house-36-castlepark-ballincollig-co-cork/3451398,-8.585310716875346,4502,225000,75000.0,2528.0898876404494,Terrace,89.0,"51.88653927567583, -8.585310716875346"
112,"8 Millers Court, Old Quarter, Ballincollig, Co. Cork",Old Quarter,3.0,3.0,2021-08-02,51.89008441064981,https://www.daft.ie/for-sale/semi-detached-house-8-millers-court-old-quarter-ballincollig-co-cork/3453894,-8.590014945710507,2464,345000,115000.0,3254.7169811320755,Semi-D,106.0,"51.89008441064981, -8.590014945710507"
111,"79 Coopers Grange, Old Quarter, Ballincollig, Co. Cork",Old Quarter,3.0,3.0,2021-08-02,51.89008441064981,https://www.daft.ie/for-sale/semi-detached-house-79-coopers-grange-old-quarter-ballincollig-co-cork/3453918,-8.590014945710507,3823,345000,115000.0,3349.5145631067962,Semi-D,103.0,"51.89008441064981, -8.590014945710507"
102,"15 Glincool Grove, Ballincollig, Co. Cork",Maglin,2.0,4.0,2021-08-02,51.88135112776452,https://www.daft.ie/for-sale/detached-house-15-glincool-grove-ballincollig-co-cork/3480568,-8.59523805920491,1558,315000,78750.0,,Detached,,"51.88135112776452, -8.59523805920491"
108,"Coolroe Ballincollig Cork, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-08-02,51.885279789132504,https://www.daft.ie/for-sale/bungalow-coolroe-ballincollig-cork-ballincollig-co-cork/3465760,-8.622716969745719,3163,380000,95000.0,2835.820895522388,Bungalow,134.0,"51.885279789132504, -8.622716969745719"
107,"39 The Brambles, Classes Lake, Ballincollig, Co. Cork",Classis Lake,3.0,4.0,2021-08-02,51.88586099008718,https://www.daft.ie/for-sale/semi-detached-house-39-the-brambles-classes-lake-ballincollig-co-cork/3466672,-8.62822296864587,3181,360000,90000.0,3364.4859813084113,Semi-D,107.0,"51.88586099008718, -8.62822296864587"
105,"9 Highfield Crescent, Ballincollig, Co. Cork",Highfield,3.0,3.0,2021-08-02,51.88483134751023,https://www.daft.ie/for-sale/semi-detached-house-9-highfield-crescent-ballincollig-co-cork/3472933,-8.573114016875365,1741,370000,123333.33333333333,3274.336283185841,Semi-D,113.0,"51.88483134751023, -8.573114016875365"
103,"21 Leesdale Drive, Ballincollig, Co. Cork",Carrigrohane,2.0,3.0,2021-08-02,51.89118108080445,https://www.daft.ie/for-sale/semi-detached-house-21-leesdale-drive-ballincollig-co-cork/3475146,-8.570433423222292,3110,260000,86666.66666666667,3209.8765432098767,Semi-D,81.0,"51.89118108080445, -8.570433423222292"
2,"25 Innishmore Drive, Ballincollig, Co. Cork",Innishmore,2.0,3.0,2021-08-02,51.88897474404985,https://www.daft.ie/for-sale/bungalow-25-innishmore-drive-ballincollig-co-cork/3482025,-8.608958999892096,1916,229000,76333.33333333333,,Bungalow,,"51.88897474404985, -8.608958999892096"
115,"14 The Avenue, Highfield Park, Ballincollig, Co. Cork",Highfield,3.0,3.0,2021-08-02,51.88483134751023,https://www.daft.ie/for-sale/end-of-terrace-house-14-the-avenue-highfield-park-ballincollig-co-cork/3441522,-8.573114016875365,3536,325000,108333.33333333333,3009.259259259259,End of Terrace,108.0,"51.88483134751023, -8.573114016875365"
117,"22 Beech Road, Muskerry Estate, Ballincollg, Ballincollig, Co. Cork",Muskerry Estate,2.0,4.0,2021-08-02,51.885514844369936,https://www.daft.ie/for-sale/semi-detached-house-22-beech-road-muskerry-estate-ballincollg-ballincollig-co-cork/3439813,-8.596310161258103,1872,350000,87500.0,2692.3076923076924,Semi-D,130.0,"51.885514844369936, -8.596310161258103"
138,"92 Leslies Arch, Old Quarter, Ballincollig, Co. Cork",Old Quarter,2.0,3.0,2021-08-02,51.89008441064981,https://www.daft.ie/for-sale/detached-house-92-leslies-arch-old-quarter-ballincollig-co-cork/3439767,-8.590014945710507,2486,330000,110000.0,3548.3870967741937,Detached,93.0,"51.89008441064981, -8.590014945710507"
139,"The Bungalow, Coolroe, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-08-02,51.885279789132504,https://www.daft.ie/for-sale/detached-house-the-bungalow-coolroe-ballincollig-co-cork/3439755,-8.622716969745719,1509,375000,93750.0,3232.7586206896553,Detached,116.0,"51.885279789132504, -8.622716969745719"
140,"Vesna, 57 Rosewood, Ballincollig, Co. Cork",Rosewood,3.0,4.0,2021-08-02,51.88865181082447,https://www.daft.ie/for-sale/detached-house-vesna-57-rosewood-ballincollig-co-cork/3433450,-8.575978970851866,6147,395000,98750.0,1945.8128078817733,Detached,203.0,"51.88865181082447, -8.575978970851866"
141,"36 Westcourt Heights, Ballincollig, Co. Cork",Westcourt,2.0,4.0,2021-08-02,51.88681255417706,https://www.daft.ie/for-sale/detached-house-36-westcourt-heights-ballincollig-co-cork/3413318,-8.616295628522487,5326,345000,86250.0,2674.4186046511627,Detached,129.0,"51.88681255417706, -8.616295628522487"
142,"2 Glendower Court, Ballincollig, Co. Cork",Glendower Court,2.0,4.0,2021-08-02,51.89097713659068,https://www.daft.ie/for-sale/semi-detached-house-2-glendower-court-ballincollig-co-cork/3411945,-8.579260601534097,4067,315000,78750.0,,Semi-D,,"51.89097713659068, -8.579260601534097"
143,"17 Coolroe Heights, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-08-02,51.885279789132504,https://www.daft.ie/for-sale/semi-detached-house-17-coolroe-heights-ballincollig-co-cork/3290154,-8.622716969745719,3449,295000,73750.0,2500.0,Semi-D,118.0,"51.885279789132504, -8.622716969745719"
144,"20 Oak Avenue, Classes Lake, Ovens, Co. Cork",Ovens,2.0,3.0,2021-08-02,51.88127654707539,https://www.daft.ie/for-sale/semi-detached-house-20-oak-avenue-classes-lake-ovens-co-cork/3245743,-8.658682937965343,4933,300000,100000.0,,Semi-D,,"51.88127654707539, -8.658682937965343"
145,"Fatima, Poulavone, Ballincollig, Co. Cork",Town Center,2.0,4.0,2021-08-02,51.8878563321983,https://www.daft.ie/for-sale/bungalow-fatima-poulavone-ballincollig-co-cork/2933649,-8.600737381727024,11962,365000,91250.0,3443.396226415094,Bungalow,106.0,"51.8878563321983, -8.600737381727024"
146,"Farran Ovens, Ballincollig, Co. Cork",Ovens,2.0,4.0,2021-08-02,51.88127654707539,https://www.daft.ie/for-sale/bungalow-farran-ovens-ballincollig-co-cork/1519052,-8.658682937965343,24192,325000,81250.0,1946.1077844311378,Bungalow,167.0,"51.88127654707539, -8.658682937965343"
100,"194 The Willows, Ballincollig, Co. Cork",Carrigrohanebeg,2.0,3.0,2021-08-02,51.89309917070151,https://www.daft.ie/for-sale/semi-detached-house-194-the-willows-ballincollig-co-cork/3481893,-8.580849757357647,1770,249500,83166.66666666667,,Semi-D,,"51.89309917070151, -8.580849757357647"
99,"126 Caisleán Way, Ballincollig, Co. Cork",An Caislean,3.0,3.0,2021-08-02,51.88419579207018,https://www.daft.ie/for-sale/semi-detached-house-126-caisle-n-way-ballincollig-co-cork/3483728,-8.604721941977742,1434,285000,95000.0,3275.862068965517,Semi-D,87.0,"51.88419579207018, -8.604721941977742"
51,"194 The Willows, Ballincollig, Co. Cork",Carrigrohanebeg,2.0,3.0,2021-08-01,51.89309917070151,https://www.daft.ie/for-sale/semi-detached-house-194-the-willows-ballincollig-co-cork/3481893,-8.580849757357647,1519,249500,83166.66666666667,,Semi-D,,"51.89309917070151, -8.580849757357647"
98,"Farran Ovens, Ballincollig, Co. Cork",Ovens,2.0,4.0,2021-08-01,51.88127654707539,https://www.daft.ie/for-sale/bungalow-farran-ovens-ballincollig-co-cork/1519052,-8.658682937965343,24120,325000,81250.0,1946.1077844311378,Bungalow,167.0,"51.88127654707539, -8.658682937965343"
97,"Fatima, Poulavone, Ballincollig, Co. Cork",Town Center,2.0,4.0,2021-08-01,51.8878563321983,https://www.daft.ie/for-sale/bungalow-fatima-poulavone-ballincollig-co-cork/2933649,-8.600737381727024,11938,365000,91250.0,3443.396226415094,Bungalow,106.0,"51.8878563321983, -8.600737381727024"
96,"20 Oak Avenue, Classes Lake, Ovens, Co. Cork",Ovens,2.0,3.0,2021-08-01,51.88127654707539,https://www.daft.ie/for-sale/semi-detached-house-20-oak-avenue-classes-lake-ovens-co-cork/3245743,-8.658682937965343,4898,300000,100000.0,,Semi-D,,"51.88127654707539, -8.658682937965343"
95,"17 Coolroe Heights, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-08-01,51.885279789132504,https://www.daft.ie/for-sale/semi-detached-house-17-coolroe-heights-ballincollig-co-cork/3290154,-8.622716969745719,3412,295000,73750.0,2500.0,Semi-D,118.0,"51.885279789132504, -8.622716969745719"
94,"2 Glendower Court, Ballincollig, Co. Cork",Glendower Court,2.0,4.0,2021-08-01,51.89097713659068,https://www.daft.ie/for-sale/semi-detached-house-2-glendower-court-ballincollig-co-cork/3411945,-8.579260601534097,4025,315000,78750.0,,Semi-D,,"51.89097713659068, -8.579260601534097"
93,"36 Westcourt Heights, Ballincollig, Co. Cork",Westcourt,2.0,4.0,2021-08-01,51.88681255417706,https://www.daft.ie/for-sale/detached-house-36-westcourt-heights-ballincollig-co-cork/3413318,-8.616295628522487,5285,345000,86250.0,2674.4186046511627,Detached,129.0,"51.88681255417706, -8.616295628522487"
92,"Vesna, 57 Rosewood, Ballincollig, Co. Cork",Rosewood,3.0,4.0,2021-08-01,51.88865181082447,https://www.daft.ie/for-sale/detached-house-vesna-57-rosewood-ballincollig-co-cork/3433450,-8.575978970851866,6064,395000,98750.0,1945.8128078817733,Detached,203.0,"51.88865181082447, -8.575978970851866"
91,"The Bungalow, Coolroe, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-08-01,51.885279789132504,https://www.daft.ie/for-sale/detached-house-the-bungalow-coolroe-ballincollig-co-cork/3439755,-8.622716969745719,1474,375000,93750.0,3232.7586206896553,Detached,116.0,"51.885279789132504, -8.622716969745719"
90,"92 Leslies Arch, Old Quarter, Ballincollig, Co. Cork",Old Quarter,2.0,3.0,2021-08-01,51.89008441064981,https://www.daft.ie/for-sale/detached-house-92-leslies-arch-old-quarter-ballincollig-co-cork/3439767,-8.590014945710507,2431,330000,110000.0,3548.3870967741937,Detached,93.0,"51.89008441064981, -8.590014945710507"
69,"22 Beech Road, Muskerry Estate, Ballincollg, Ballincollig, Co. Cork",Muskerry Estate,2.0,4.0,2021-08-01,51.885514844369936,https://www.daft.ie/for-sale/semi-detached-house-22-beech-road-muskerry-estate-ballincollg-ballincollig-co-cork/3439813,-8.596310161258103,1830,350000,87500.0,2692.3076923076924,Semi-D,130.0,"51.885514844369936, -8.596310161258103"
67,"14 The Avenue, Highfield Park, Ballincollig, Co. Cork",Highfield,3.0,3.0,2021-08-01,51.88483134751023,https://www.daft.ie/for-sale/end-of-terrace-house-14-the-avenue-highfield-park-ballincollig-co-cork/3441522,-8.573114016875365,3486,325000,108333.33333333333,3009.259259259259,End of Terrace,108.0,"51.88483134751023, -8.573114016875365"
66,"104 Caisleán Grove, Ballincollig, Co. Cork",An Caislean,3.0,3.0,2021-08-01,51.88419579207018,https://www.daft.ie/for-sale/semi-detached-house-104-caisle-n-grove-ballincollig-co-cork/3447436,-8.604721941977742,2823,279000,93000.0,3134.8314606741574,Semi-D,89.0,"51.88419579207018, -8.604721941977742"
65,"36 Castlepark, Ballincollig, Co. Cork",Castlepark,2.0,3.0,2021-08-01,51.88653927567583,https://www.daft.ie/for-sale/terraced-house-36-castlepark-ballincollig-co-cork/3451398,-8.585310716875346,4407,225000,75000.0,2528.0898876404494,Terrace,89.0,"51.88653927567583, -8.585310716875346"
64,"8 Millers Court, Old Quarter, Ballincollig, Co. Cork",Old Quarter,3.0,3.0,2021-08-01,51.89008441064981,https://www.daft.ie/for-sale/semi-detached-house-8-millers-court-old-quarter-ballincollig-co-cork/3453894,-8.590014945710507,2404,345000,115000.0,3254.7169811320755,Semi-D,106.0,"51.89008441064981, -8.590014945710507"
63,"79 Coopers Grange, Old Quarter, Ballincollig, Co. Cork",Old Quarter,3.0,3.0,2021-08-01,51.89008441064981,https://www.daft.ie/for-sale/semi-detached-house-79-coopers-grange-old-quarter-ballincollig-co-cork/3453918,-8.590014945710507,3722,345000,115000.0,3349.5145631067962,Semi-D,103.0,"51.89008441064981, -8.590014945710507"
61,"50 Old Court, Greenfields, Ballincollig, Co. Cork",Greenfield,3.0,3.0,2021-08-01,51.88072634468435,https://www.daft.ie/for-sale/semi-detached-house-50-old-court-greenfields-ballincollig-co-cork/3465112,-8.611355403381312,2199,350000,116666.66666666667,4022.9885057471265,Semi-D,87.0,"51.88072634468435, -8.611355403381312"
60,"Coolroe Ballincollig Cork, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-08-01,51.885279789132504,https://www.daft.ie/for-sale/bungalow-coolroe-ballincollig-cork-ballincollig-co-cork/3465760,-8.622716969745719,3074,380000,95000.0,2835.820895522388,Bungalow,134.0,"51.885279789132504, -8.622716969745719"
59,"39 The Brambles, Classes Lake, Ballincollig, Co. Cork",Classis Lake,3.0,4.0,2021-08-01,51.88586099008718,https://www.daft.ie/for-sale/semi-detached-house-39-the-brambles-classes-lake-ballincollig-co-cork/3466672,-8.62822296864587,3086,360000,90000.0,3364.4859813084113,Semi-D,107.0,"51.88586099008718, -8.62822296864587"
56,"9 Highfield Crescent, Ballincollig, Co. Cork",Highfield,3.0,3.0,2021-08-01,51.88483134751023,https://www.daft.ie/for-sale/semi-detached-house-9-highfield-crescent-ballincollig-co-cork/3472933,-8.573114016875365,1665,370000,123333.33333333333,3274.336283185841,Semi-D,113.0,"51.88483134751023, -8.573114016875365"
54,"21 Leesdale Drive, Ballincollig, Co. Cork",Carrigrohane,2.0,3.0,2021-08-01,51.89118108080445,https://www.daft.ie/for-sale/semi-detached-house-21-leesdale-drive-ballincollig-co-cork/3475146,-8.570433423222292,2968,260000,86666.66666666667,3209.8765432098767,Semi-D,81.0,"51.89118108080445, -8.570433423222292"
53,"15 Glincool Grove, Ballincollig, Co. Cork",Maglin,2.0,4.0,2021-08-01,51.88135112776452,https://www.daft.ie/for-sale/detached-house-15-glincool-grove-ballincollig-co-cork/3480568,-8.59523805920491,1454,315000,78750.0,,Detached,,"51.88135112776452, -8.59523805920491"
52,"25 Innishmore Drive, Ballincollig, Co. Cork",Innishmore,2.0,3.0,2021-08-01,51.88897474404985,https://www.daft.ie/for-sale/bungalow-25-innishmore-drive-ballincollig-co-cork/3482025,-8.608958999892096,1715,229000,76333.33333333333,,Bungalow,,"51.88897474404985, -8.608958999892096"
50,"126 Caisleán Way, Ballincollig, Co. Cork",An Caislean,3.0,3.0,2021-08-01,51.88419579207018,https://www.daft.ie/for-sale/semi-detached-house-126-caisle-n-way-ballincollig-co-cork/3483728,-8.604721941977742,1168,285000,95000.0,3275.862068965517,Semi-D,87.0,"51.88419579207018, -8.604721941977742"
24,"126 Caisleán Way, Ballincollig, Co. Cork",An Caislean,3.0,3.0,2021-07-31,51.88419579207018,https://www.daft.ie/for-sale/semi-detached-house-126-caisle-n-way-ballincollig-co-cork/3483728,-8.604721941977742,779,285000,95000.0,3275.862068965517,Semi-D,87.0,"51.88419579207018, -8.604721941977742"
1,"194 The Willows, Ballincollig, Co. Cork",Carrigrohanebeg,2.0,3.0,2021-07-31,51.89309917070151,https://www.daft.ie/for-sale/semi-detached-house-194-the-willows-ballincollig-co-cork/3481893,-8.580849757357647,1258,249500,83166.66666666667,,Semi-D,,"51.89309917070151, -8.580849757357647"
49,"Farran Ovens, Ballincollig, Co. Cork",Ovens,2.0,4.0,2021-07-31,51.88127654707539,https://www.daft.ie/for-sale/bungalow-farran-ovens-ballincollig-co-cork/1519052,-8.658682937965343,24074,325000,81250.0,1946.1077844311378,Bungalow,167.0,"51.88127654707539, -8.658682937965343"
2,"25 Innishmore Drive, Ballincollig, Co. Cork",Innishmore,2.0,3.0,2021-07-31,51.88897474404985,https://www.daft.ie/for-sale/bungalow-25-innishmore-drive-ballincollig-co-cork/3482025,-8.608958999892096,1471,229000,76333.33333333333,,Bungalow,,"51.88897474404985, -8.608958999892096"
3,"15 Glincool Grove, Ballincollig, Co. Cork",Maglin,2.0,4.0,2021-07-31,51.88135112776452,https://www.daft.ie/for-sale/detached-house-15-glincool-grove-ballincollig-co-cork/3480568,-8.59523805920491,1325,315000,78750.0,,Detached,,"51.88135112776452, -8.59523805920491"
4,"21 Leesdale Drive, Ballincollig, Co. Cork",Carrigrohane,2.0,3.0,2021-07-31,51.89118108080445,https://www.daft.ie/for-sale/semi-detached-house-21-leesdale-drive-ballincollig-co-cork/3475146,-8.570433423222292,2812,260000,86666.66666666667,3209.8765432098767,Semi-D,81.0,"51.89118108080445, -8.570433423222292"
6,"9 Highfield Crescent, Ballincollig, Co. Cork",Highfield,3.0,3.0,2021-07-31,51.88483134751023,https://www.daft.ie/for-sale/semi-detached-house-9-highfield-crescent-ballincollig-co-cork/3472933,-8.573114016875365,1597,370000,123333.33333333333,3274.336283185841,Semi-D,113.0,"51.88483134751023, -8.573114016875365"
9,"39 The Brambles, Classes Lake, Ballincollig, Co. Cork",Classis Lake,3.0,4.0,2021-07-31,51.88586099008718,https://www.daft.ie/for-sale/semi-detached-house-39-the-brambles-classes-lake-ballincollig-co-cork/3466672,-8.62822296864587,3003,360000,90000.0,3364.4859813084113,Semi-D,107.0,"51.88586099008718, -8.62822296864587"
10,"Coolroe Ballincollig Cork, Ballincollig, Co. Cork",Coolroe,2.0,4.0,2021-07-31,51.885279789132504,https://www.daft.ie/for-sale/bungalow-coolroe-ballincollig-cork-ballincollig-co-cork/3465760,-8.622716969745719,2992,380000,95000.0,2835.820895522388,Bungalow,134.0,"51.885279789132504, -8.622716969745719"
11,"50 Old Court, Greenfields, Ballincollig, Co. Cork",Greenfield,3.0,3.0,2021-07-31,51.88072634468435,https://www.daft.ie/for-sale/semi-detached-house-50-old-court-greenfields-ballincollig-co-cork/3465112,-8.611355403381312,2138,350000,116666.66666666667,4022.9885057471265,Semi-D,87.0,"51.88072634468435, -8.611355403381312"
13,"79 Coopers Grange, Old Quarter, Ballincollig, Co. Cork",Old Quarter,3.0,3.0,2021-07-31,51.89008441064981,https://www.daft.ie/for-sale/semi-detached-house-79-coopers-grange-old-quarter-ballincollig-co-cork/3453918,-8.590014945710507,3624,345000,115000.0,3349.5145631067962,Semi-D,103.0,"51.89008441064981, -8.590014945710507"
14,"8 Millers Court, Old Quarter, Ballincollig, Co. Cork",Old Quarter,3.0,3.0,2021-07-31,51.89008441064981,https://www.daft.ie/for-sale/semi-detached-house-8-millers-court-old-quarter-ballincollig-co-cork/3453894,-8.590014945710507,2367,345000,115000.0,3254.7169811320755,Semi-D,106.0,"51.89008441064981, -8.590014945710507"
15,"36 Castlepark, Ballincollig, Co. Cork",Castlepark,2.0,3.0,2021-07-31,51.88653927567583,https://www.daft.ie/for-sale/terraced-house-36-castlepark-ballincollig-co-cork/3451398,-8.585310716875346,4312,225000,75000.0,2528.0898876404494,Terrace,89.0,"51.88653927567583, -8.585310716875346"
